id|year|parl_code|state_code|name|party_code|votes
956|2004|P169|N8|Norbin b Aloh|PAS|413
957|2004|P169|N8|Ibrahim b Linggam|BERSEKUTU|122
958|2004|P170|N9|Jahid @ Noordin b Jahim|PBS|6775
959|2004|P170|N9|Hannis b Gibung|IND|1017
960|2004|P170|N9|Rosnah @ Rose bt Onek|PKR|854
961|2004|P170|N9|Fabian Anuar b Mail|IND|515
962|2004|P170|N9| Edwin Siagian |BERSEKUTU|478
963|2004|P170|N10|Hajiji b Haji Noor|UMNO|7065
964|2004|P170|N10|Umsery @Ansari b Abdullah|PKR|3583
965|2004|P170|N11|Lovis Rampas|PBS|3712
966|2004|P170|N11|Gaibin b Ransai|PASOK|978
967|2004|P170|N11|Joisin b Romut|IND|1433
968|2004|P171|N12|Jainab bt Ahmad|UMNO|6360
969|2004|P171|N12|Saidatul Badru bt Mohd Said|PKR|3834
970|2004|P171|N13|Goh Chin Lok|PBS|6413
971|2004|P171|N13|Hiew King Cheu|DAP|2682
972|2004|P171|N13|Lee Yun Fen|BERSEKUTU|198
973|2004|P171|N13|Rejolin b John|PASOK|171
974|2004|P171|N13| Lee Kuan Hoh |IND|1813
975|2004|P172|N14|Liew Teck Chan|SAPP|6286
976|2004|P172|N14|Kong Yu Kiong|PKR|2293
977|2004|P172|N15|Yee Moh Chai|PBS|4640
978|2004|P172|N15|Fung Kong Win|DAP|1707
979|2004|P172|N16|Chia Chui Ket|SAPP|5965
980|2004|P172|N16|Liew Chin Jin|PKR|3711
981|2004|P173|N17|Yong Oui Fah|PBS|6904
982|2004|P173|N17|Foo AH Onong @Onong b Otong|PASOK|118
983|2004|P173|N17|Chong Aw Fah @ Stephen|DAP|1440
984|2004|P173|N17|Awang Ahmad Sah|PKR|1995
985|2004|P173|N18|Yahya Hussin|UMNO|6808
986|2004|P173|N18|Salleh bin Tiasi|BERSEKUTU|2587
987|2004|P174|N19|Khoo Keok Hai|MCA|5472
988|2004|P174|N19|Liaw Chin Sin|PKR|482
989|2004|P174|N19|Stephen J Jimbangan|IND|494
990|2004|P174|N19|Yunof @ Edward Meringking|IND|2279
991|2004|P174|N19| Jivol @ Edmund b Doudilim |IND|1201
992|2004|P174|N19|Edmundo Apines|BERSEKUTU|87
993|2004|P174|N19|Kok Thau Lin|DAP|1391
994|2004|P174|N19| Yee Chee Ming | PASOK |88
995|2004|P174|N20| Philip Benedict Lasimbang |UPKO|5692
996|2004|P174|N20|Elsie @ Feliescia bt Solumin|PASOK|202
997|2004|P174|N20|Moris @ Francis Miji|IND|3124
998|2004|P174|N20|Jomillon Mojuntin @ Conrad Mojuntin|DAP|760
999|2004|P175|N21|Gulamhaidar @ Yusof bin Khan Bahadar|UMNO|8213
1000|2004|P175|N21|Maiji Jaigul|PASOK|1934
1001|2004|P175|N22|Abdul Rahim b Ismail|UMNO|0
1002|2004|P176|N23|Karim b Bujang|UMNO|4444
1003|2004|P176|N23|Md Haris Md Tahir|IND|3639
1004|2004|P176|N24|Mohd Arifin b Mohd Arif|UMNO|4003
1005|2004|P176|N24|Awang Tangah b Awang Amin|PKR|2260
1006|2004|P177|N25|Lajim b Ukim|UMNO|0
1007|2004|P177|N26|Wences Angang @ James|UPKO|3139
1008|2004|P177|N26|Guan Dee b Koh Hoi|SETIA|308
1009|2004|P177|N26|Johan@Christopher b OT Ghani|IND|5157
1010|2004|P177|N26|Saman b Ahmad|IND|633
1011|2004|P178|N27|Sarinum bt Sadikun|UMNO|4269
1012|2004|P178|N27|Doljit b Muda|SETIA|3270
1013|2004|P178|N28|Sapawi b Amat Wasali @ Ahmad|UMNO|5073
1014|2004|P178|N28|Sumayung Using|BERSEKUTU|150
1015|2004|P178|N28|Ramle b Dua|IND|3405
1016|2004|P179|N29|Joachim Gunsalam|PBS|3091
1017|2004|P179|N29|Asidin b Teilok|PKR|448
1018|2004|P179|N29|Kaibi b Laiman|SETIA|1094
1019|2004|P179|N29|Arimin b Moidi|IND|1075
1020|2004|P179|N30|Masidi b Manjun|UMNO|6519
1021|2004|P179|N30|Mohd Mian b Mohd Ali|IND|413
1022|2004|P179|N30|Sutian @ Phoulus b Kendilong|SETIA|254
1023|2004|P179|N31|Ewon b Ebin|UPKO|3224
1024|2004|P179|N31|Ramli b Indang|IND|937
1025|2004|P179|N31|Janimin b Saliun|IND|1673
1026|2004|P179|N31|Nayon b Gudumi|IND|69
1027|2004|P179|N31| Hendry Wan Kauting @ Wen |SETIA|76
1028|2004|P180|N32|Joseph Pairin Kitingan|PBS|5297
1029|2004|P180|N32|Nestor b Joannes|IND|2017
1030|2004|P180|N33|Justin Guka|UPKO|5353
1031|2004|P180|N33|Ribus Tingadon|IND|1551
1032|2004|P180|N33|Peter Alliun|IND|1283
1033|2004|P180|N33|Anchis @ Rayner Feancis b Udog|IND|147
1034|2004|P180|N34|Sairin Hj Karno|UMNO|4709
1035|2004|P180|N34|Paul b Kadau|IND|476
1036|2004|P180|N34|Lawrence Gimbang|IND|1405
1037|2004|P181|N35|Radin Maleh|PBS|0
1038|2004|P181|N36|Rubin Balang|UMNO|4027
1039|2004|P181|N36|Limun b Laikim|IND|1319
1040|2004|P181|N36|Peter @ Philip b Lunuk @ Lonok|IND|1516
1041|2004|P181|N36| Mutang @ Sylvester b Dawat |IND|446
1042|2004|P181|N36| Sim b N C Rikin |IND|35
1043|2004|P182|N37|Joseph Kurup|PBRS|3973
1044|2004|P182|N37|Jeffrey Kitingan|IND|3578
1045|2004|P182|N37|Yapilin b Nawawi|252|0
1046|2004|P182|N38|Bobbey Ah fang b Suan|UPKO|3478
1047|2004|P182|N38|Gabriel Uwing b Agunsung|IND|857
1048|2004|P183|N39|Surady b Kayong|UMNO|0
1049|2004|P183|N40|Metah @ Michael b Asang|PBS|0
1050|2004|P184|N41|Zakaria Mohd Edris|UMNO|3679
1051|2004|P184|N41|Zaharah Tan|PKR|1181
1052|2004|P184|N42|Musa b Aman|UMNO|8668
1053|2004|P184|N42|Lue Sue Seng|IND|19998
1054|2004|P184|N42|Abdulgani b Kosui|PAS|415
1055|2004|P185|N43|Samsudin b Yahya|UMNO|0
1056|2004|P185|N44|Wong Lien Tat|LDP|4843
1057|2004|P185|N44|Sak Cheong Yu| IND |3264
1058|2004|P185|N44|Chin Vui Keong|PKR|402
1059|2004|P186|N45|Au Kam Wah|SAPP|8095
1060|2004|P186|N45|Hj Mohd Amran b Saidin| IND |828
1061|2004|P186|N45|Liaw Teck King|PASOK|1117
1062|2004|P186|N46|Raymond Tan Shu Kiah|SAPP|0
1063|2004|P187|N47|Johnny @ Juni b Intang|UPKO|3897
1064|2004|P187|N47|Ali Latip b Taha| IND |1687
1065|2004|P187|N47|Abdullah b Abd Sani|IND|814
1066|2004|P187|N47|Abu bakar b Ellah|IND|322
1067|2004|P187|N47| Damsah b Kalbin |PASOK|49
1068|2004|P187|N48|Aklee b Abass|UMNO|3678
1069|2004|P187|N48|Awang b Pg Roslan| PAS |1028
1070|2004|P188|N49|Mohd Suhaili b Said|UMNO|5290
1071|2004|P188|N49|Hassan b Malempeng|IND|1084
1072|2004|P188|N49|Norsiah bt Abd Hamid|SETIA|249
1073|2004|P188|N50|Datu Nasrun Dattu mansur|UMNO|6737
1074|2004|P188|N50|Tamsun b Hamimun| IND |281
1075|2004|P188|N50|Charlie @ Sharlie b Jani|PKR|897
1076|2004|P188|N50|Patawi b Wadijo|IND|306
1077|2004|P188|N50| Johani Abd Halim |IND|1665
1078|2004|P188|N50|DATU Abdul Rajak|IND|690
1079|2004|P188|N51|Jasa Rauddah|UMNO|3344
1080|2004|P188|N51|Rajib b Salim| IND |1421
1081|2004|P188|N51|Citra Masadi|PKR|212
1082|2004|P188|N51|Sahing taking|SETIA|823
1083|2004|P189|N52|Mohd Lan Allani|UMNO|3706
1084|2004|P189|N52|Ali Mardan b Indanan| IND |846
1085|2004|P189|N52|Juhaili Abd Wahab|PKR|123
1086|2004|P189|N52|Madjalis Lais|IND|1369
1087|2004|P189|N52| Dualali Asdarin |IND|161
1088|2004|P189|N52|Marinsa @ Marinshah|IND|534
1089|2004|P189|N53|Abdu Salam b Sakaran|UMNO|5361
1090|2004|P189|N53|Mohd Abd Wahab b Pg Abdullah| KeADILan |381
1091|2004|P189|N53|Mohammad Joseph|IND|264
1092|2004|P189|N53|Abdul Mim b taib|IND|452
1093|2004|P189|N53| Maharani b Ali Hani |IND|742
1094|2004|P189|N54|Basali bin Tarireh@ Basalie Ab Hamid|UMNO|3857
1095|2004|P189|N54|Abdullah sani Abd Salleh| IND |351
1096|2004|P189|N54|Abdul Hussin Kiamsin|IND|1861
1097|2004|P190|N55|S. Abbas S . Ali|UMNO|5019
1098|2004|P190|N55|Perdes b Nelson| SETIA |357
1099|2004|P190|N55|Amir Manap|PKR|300
1100|2004|P190|N55|Ahmad Awang|PASOK|131
1101|2004|P190|N56|Tawfiq b Abu Bakar Titiangan|UMNO|0
1102|2004|P190|N57|Samson Chin Chee Tsu|PBS|7365
1103|2004|P190|N57|Cheah Nget Min| DAP |3458
1104|2004|P191|N58|Liew Yun Fah|LDP|5344
1105|2004|P191|N58|Abd Gaffar Nohd Nor| SETIA |405
1106|2004|P191|N58|Foo Chee King|IND|584
1107|2004|P191|N58|Usman Madeaming|PAS|1039
1108|2004|P191|N58| Moktar Ahmad |IND|441
1109|2004|P191|N59|Md Kamil Mohd Kassim|UMNO|5784
1110|2004|P191|N59|Mir bt Durahman| SETIA |784
1111|2004|P191|N60|Patawari b Patawe|UMNO|4708
1112|2004|P191|N60|Abd Wahid b Yemang| PAS |452
1113|2004|P191|N60|Mohd Eddris b Jikirun|SETIA|510
1114|2008|P1|N1|Yip Sun Onn|MCA|3399
1115|2008|P1|N1|Keria Senawi|PKR|846
1116|2008|P1|N1|Mohd Razi Mustaffa|IND|1585
1117|2008|P1|N2|Mohd Rawi Kassim|UMNO|3123
1118|2008|P1|N2|Dzulkefli Mat De|PKR|2012
1119|2008|P1|N3|Mansor Jusoh|UMNO|4972
1120|2008|P1|N3|Mohd.Ali Puteh|PAS|2169
1121|2008|P1|N4|Khairi Hassan|UMNO|3059
1122|2008|P1|N4|Wan Kharizal Wan Khazim|PAS|1437
1123|2008|P1|N5|Sabry Ahmad|UMNO|3475
1124|2008|P1|N5|Abdul Rashid Abdul Rahman|PAS|2763
1125|2008|P2|N6|Mat Isa Sabu|UMNO|4882
1126|2008|P2|N6|Mohd.Anuar Tahir|PAS|2772
1127|2008|P2|N7|Abd Jamil Saad|UMNO|4697
1128|2008|P2|N7|Osman Abdullah|PAS|2828
1129|2008|P2|N8|Dr Por Choo Chor|MCA|3714
1130|2008|P2|N8|Poziyah Hamzah|PKR|2451
1131|2008|P2|N9|Mat Hassan|UMNO|4448
1132|2008|P2|N9|Ahmad Tajuddin Salleh|PAS|1927
1133|2008|P2|N10|Ahmad Bakri Ali|UMNO|3913
1134|2008|P2|N10|Ya'akub Abu Seman|PAS|2405
1135|2008|P3|N11|Datuk Seri Syed Razlan Putra Jamalullail|UMNO|4461
1136|2008|P3|N11|Abu Bakar Ali|PAS|1889
1137|2008|P3|N12|Datuk Seri Shahidan Kassim|UMNO|4371
1138|2008|P3|N12|Che Nordin Ahmad|PAS|2361
1139|2008|P3|N13|Jafperi Othman|UMNO|3736
1140|2008|P3|N13|Ahmad Adnan Fadzil|PAS|3034
1141|2008|P3|N14|Zahari Bakar|UMNO|2825
1142|2008|P3|N14|Rus'selle Ezlan|PAS|2878
1143|2008|P3|N15|Abdullah Hassan|UMNO|3384
1144|2008|P3|N15|Hashim Jasin|PAS|3235
1145|2008|P4|N1|Mohd Rawi Abd Hamid|UMNO|6888
1146|2008|P4|N1|Zubir Ahmad|PAS|5753
1147|2008|P4|N2|Dato Nawawi Ahmad|UMNO|6660
1148|2008|P4|N2|Hasrul Muhaimin Hasbi|PKR|3336
1149|2008|P5|N3|Datuk Abu Hassan Sarif|UMNO|8160
1150|2008|P5|N3|Ismail Wab Teh|PAS|7665
1151|2008|P5|N4|Datuk Othman Aziz|UMNO|10146
1152|2008|P5|N4|Abdul Ghani Ahmad|PAS|10652
1153|2008|P6|N5|Datuk Ahmad Zaini Japar|UMNO|13219
1154|2008|P6|N5|Che On Yusuf|PKR|6224
1155|2008|P6|N6|Datuk Saad Man|UMNO|12065
1156|2008|P6|N6|Dr Rohani Abd Mutallib|PAS|9807
1157|2008|P7|N7|Datuk Syed Sobri Syed Hashim|UMNO|7856
1158|2008|P7|N7|Zawawi Ahmad|PAS|7051
1159|2008|P7|N8|Datuk Seri Mahdzir Khalid|UMNO|8780
1160|2008|P7|N8|Zamri Yusuf|PKR|6047
1161|2008|P8|N9|Datuk Ariffin Man|UMNO|9392
1162|2008|P8|N9|Ahmad Izzat Shauki|PAS|9600
1163|2008|P8|N10|Che Omar Saad|UMNO|7908
1164|2008|P8|N10|Mohd Rohsidi Osman|PAS|11307
1165|2008|P8|N11|Dr Cheah Soon Hai|GERAKAN|6516
1166|2008|P8|N11|Cheung Khai Yan|PKR|6353
1167|2008|P8|N11|Teoh Teik Guan|DAP|2095
1168|2008|P9|N12|Datuk Paduka Ahmad Bashah Md Hanipah|UMNO|8232
1169|2008|P9|N12|Rohani Bakar|PKR|7874
1170|2008|P9|N13|Datuk Chong Itt Chew|MCA|4611
1171|2008|P9|N13|Lee Guan Aik|DAP|5415
1172|2008|P9|N14|Mazlan Abd Rahman|UMNO|6961
1173|2008|P9|N14|Dr Ismail Salleh|PAS|9208
1174|2008|P10|N15|Haris Fadzilah Husain|UMNO|8687
1175|2008|P10|N15|Amiruddin Hamzah|PAS|12493
1176|2008|P10|N16|Nordin Salleh|UMNO|10163
1177|2008|P10|N16|Mohd Nasir Mustafa|PAS|11550
1178|2008|P10|N17|Datuk Mohd Jamil Idross|UMNO|9453
1179|2008|P10|N17|Phahrolrazi Zawawi|PAS|12575
1180|2008|P11|N18|Datuk Fatimah Ismail|UMNO|9693
1181|2008|P11|N18|Mohamed Taulan Mat Rasul|PAS|16271
1182|2008|P11|N19|Suraya Yaacob|UMNO|13871
1183|2008|P11|N19|Sobri Awang|PAS|10865
1184|2008|P12|N20|Basori Abu Hassan|UMNO|8816
1185|2008|P12|N20|Azizan Abdul Razak|PAS|12028
1186|2008|P12|N21|Datuk Dr Ku Abd Rahman Ku Ismail|UMNO|7898
1187|2008|P12|N21|Mohamad Ismail|PAS|6139
1188|2008|P12|N22|Dr Leong Yong Kong|MCA|8589
1189|2008|P12|N22|B. Kalaivanar|PKR|7035
1190|2008|P13|N23|Tajuddin Abdullah|UMNO|8226
1191|2008|P13|N23|Mohd Sanusi Md Nor|PAS|7974
1192|2008|P13|N24|Datuk Hasbullah L Isa|UMNO|8441
1193|2008|P13|N24|Yahya Abdullah|PAS|8608
1194|2008|P14|N25|S Krishnan|MIC|10863
1195|2008|P14|N25|V Arumugam|IND|13225
1196|2008|P14|N26|Datuk Arzmi Hamid|UMNO|11418
1197|2008|P14|N26|Dr Hamdan Mohd Khalib|PAS|11497
1198|2008|P15|N27|Datuk Dr Shuib Bin Saedin|UMNO|11151
1199|2008|P15|N27|Abdullah Jusoh|PAS|11654
1200|2008|P15|N28|Datuk Soon Kok Wah|MCA|9159
1201|2008|P15|N28|Tan Wei Shu|PKR|10489
1202|2008|P15|N28|Lim Kok Long|IND|287
1203|2008|P15|N29|Datuk Fong Chok Gin|GERAKAN|5852
1204|2008|P15|N29|Tan Chow Kang|PKR|9470
1205|2008|P16|N30|Azmi Che Hussein|UMNO|12590
1206|2008|P16|N30|Musoddak Ahmad|PAS|11606
1207|2008|P16|N31|Datuk Ismail Abu Bakar|UMNO|9533
1208|2008|P16|N31|Johari Abdullah|PAS|11627
1209|2008|P16|N32|Datuk Firdaus Zakaria|UMNO|7225
1210|2008|P16|N32|Md Zuki Yusof|PAS|12105
1211|2008|P17|N33|Datuk Mohd Hadzir Ismail|UMNO|8648
1212|2008|P17|N33|Siti Aishah Ghazali|PAS|12224
1213|2008|P17|N34|S Ananthan|MIC|7513
1214|2008|P17|N34|Mohd Razhi Salleh|PKR|17836
1215|2008|P18|N35|Lim Lee Choo|MCA|9315
1216|2008|P18|N35|Lim Soo Nee|PKR|10559
1217|2008|P18|N35|Khairul Anuar Ramli|IND|1101
1218|2008|P18|N36|Datuk Azimi Daim|UMNO|7860
1219|2008|P18|N36|Yaakob Husin|PAS|9709
1220|2008|P18|N36|Abdul Aziz Majid|IND|377
1221|2008|P19|N1|Noor Zahidi b Omar|UMNO|7643
1222|2008|P19|N1|Hassan Berahim|PKR|7543
1223|2008|P19|N2|Wan Hanapi Wan Yaacob|UMNO|6444
1224|2008|P19|N2|Mohd Zaki Ibrahim|PAS|8656
1225|2008|P19|N3|Mohd Nor Yaakob|UMNO|6590
1226|2008|P19|N3|Datuk Ahmad Yaacob|PAS|11106
1227|2008|P19|N4|Mohd Rosdi Ab Aziz|UMNO|7745
1228|2008|P19|N4|Che Abdullah Mat Nawi|PAS|8405
1229|2008|P20|N5|Wan Ubaidah Omar (Walkover)|PAS|0
1230|2008|P20|N6|Datuk Dr Nik Zain Omar|UMNO|5265
1231|2008|P20|N6|Datuk Nik Abdul Aziz Nik Mat|PAS|9514
1232|2008|P20|N7|Dali Husin|UMNO|5711
1233|2008|P20|N7|Amar Abdullah|PAS|9148
1234|2008|P21|N8|Khazuni Osman|UMNO|4983
1235|2008|P21|N8|Rohani Ibrahim|PAS|11095
1236|2008|P21|N9|Tan Ken Ten|MCA|7661
1237|2008|P21|N9|Datuk Anuar Tan Abdullah|PAS|12867
1238|2008|P21|N10|Rosmadi Ismail|UMNO|6019
1239|2008|P21|N10|Datuk Takiyuddin Hassan|PAS|10360
1240|2008|P22|N11|Mohamad Fauzi Mohamad|UMNO|6448
1241|2008|P22|N11|Mohamad Mat Daud|PAS|8105
1242|2008|P22|N12|Hanafi Mamat|UMNO|8029
1243|2008|P22|N12|Hanifa Ahmad|PAS|10377
1244|2008|P22|N13|Datuk Abdul Rahim Abdul Rahman|UMNO|6437
1245|2008|P22|N13|Abdul Halim Abdul Rahman|PAS|9107
1246|2008|P23|N14|Abdullah Mat Yassim|UMNO|4102
1247|2008|P23|N14|Mohd Nassuruddin Daud|PAS|7237
1248|2008|P23|N15|Datuk Shaari Mat Hussain|UMNO|6182
1249|2008|P23|N15|Mohamad Awang|PAS|6915
1250|2008|P23|N15|Mohammad Zulkifle Abdul Rashid|IND|147
1251|2008|P23|N16|Datuk Mohd Zain Ismail|UMNO|4884
1252|2008|P23|N16|Abdul Fatah Harun|PAS|5340
1253|2008|P24|N17|Ismail Mamat|UMNO|5097
1254|2008|P24|N17|Datuk Husam Musa|PAS|8329
1255|2008|P24|N18|Anuar Safian|UMNO|4376
1256|2008|P24|N18|Ahmad Baihaki Atiqullah|PAS|7779
1257|2008|P24|N19|Datuk Muhamad Ab Ghani|UMNO|6748
1258|2008|P24|N19|Muhamad Mustafa|PAS|11547
1259|2008|P25|N20|Datuk Ibrahim Mat Din|UMNO|7790
1260|2008|P25|N20|Hassan Mohamood|PAS|11068
1261|2008|P25|N21|Datuk Dr Awang Adek Hussain|UMNO|8235
1262|2008|P25|N21|Omar Mohammed|PAS|9505
1263|2008|P25|N22|Ilias Husain|UMNO|8505
1264|2008|P25|N22|Abdul Aziz Kadir|PAS|9729
1265|2008|P26|N23|Azmi Ishak|UMNO|6774
1266|2008|P26|N23|Wan Ismail Wan Jusoh|PAS|8390
1267|2008|P26|N24|Roslan Ab Hamid|UMNO|5169
1268|2008|P26|N24|Azami Mohd Noor|PAS|6972
1269|2008|P26|N25|Datuk Alwi Che Ahmad|UMNO|8319
1270|2008|P26|N25|Ahmad Rosli Ibrahim|PAS|7739
1271|2008|P27|N26|Nik Kamaruzaman Sulong|UMNO|5946
1272|2008|P27|N26|Abdul Fattah Mahmood|PAS|10129
1273|2008|P27|N27|Datuk Hashim Shafin|UMNO|4410
1274|2008|P27|N27|Wan Yusoff Wan Mustafa|PAS|6073
1275|2008|P27|N28|Zianon Abdin Ali|UMNO|3549
1276|2008|P27|N28|Md Anizam Abdul Rahman|PAS|5481
1277|2008|P28|N29|Hashim Ismail|UMNO|5954
1278|2008|P28|N29|Dr Saipul Bahrin Mohamad|PAS|6737
1279|2008|P28|N30|Datuk Che Min Che Amat|UMNO|6989
1280|2008|P28|N30|Dr Zainuddin Awang Hamat|PAS|8622
1281|2008|P28|N31|Datuk Kamaruddin Md Nor|UMNO|6112
1282|2008|P28|N31|Wan Hassan Wan Ibrahim|PAS|6943
1283|2008|P28|N32|Tuan Mustaffa Tuan Mat|UMNO|5618
1284|2008|P28|N32|Dr Nik Mazian Nik Mohamad|PAS|5941
1285|2008|P29|N33|Dr Asri Mejah|UMNO|5670
1286|2008|P29|N33|Zulkifli Mamat|PAS|7205
1287|2008|P29|N34|Rahimah Mahamad|UMNO|5881
1288|2008|P29|N34|Dr Mohd Fadzli Hassan|PAS|7120
1289|2008|P29|N35|Ahmad Jazlan Yaakub|UMNO|7087
1290|2008|P29|N35|Wan Ahmad Lutfi Wan Sulaiman|PAS|8003
1291|2008|P30|N36|Mohd Adhan Kechik|UMNO|5731
1292|2008|P30|N36|Sufely Abdul Razak|PAS|5383
1293|2008|P30|N37|Dr Azmi Setapa|UMNO|4895
1294|2008|P30|N37|Abdullah Ya'kub|PAS|5690
1295|2008|P30|N38|Abd Aziz Derashid|UMNO|4772
1296|2008|P30|N38|Mat Sulaiman Daud|PKR|3391
1297|2008|P31|N39|Azizzuddin Hussein|UMNO|5104
1298|2008|P31|N39|Abdul Latiff Abdul Rahman|PAS|7007
1299|2008|P31|N40|Dr Shamshul Ikhwan Ashaari Azmi|UMNO|5784
1300|2008|P31|N40|Tuan Zamri Arif Tuan Zakaria|PKR|6784
1301|2008|P31|N41|Zulkepli Omar|UMNO|4394
1302|2008|P31|N41|Ismail Yaacob|PAS|5746
1303|2008|P31|N42|Datuk Ramzi Abdul Rahman|UMNO|3354
1304|2008|P31|N42|Arifabillah @ Mohd Asri Ibrahim|PAS|3906
1305|2008|P32|N43|Mat Yusoff Abdul Ghani|UMNO|4543
1306|2008|P32|N43|Mohd Zuki Ibrahim|PKR|2453
1307|2008|P32|N44|Datuk Nozula Mat Diah|UMNO|5697
1308|2008|P32|N44|Reizal Abdul Rahim|PKR|2864
1309|2008|P32|N45|Saufi Deraman|UMNO|3753
1310|2008|P32|N45|Chek Hashim Sulaima|PAS|4399
1311|2008|P33|N1|Dr. A. Rahman Mokhtar|UMNO|7123
1312|2008|P33|N1|Nik Muhammad Zawawi Salleh|PAS|4492
1313|2008|P33|N2|Muhammad Pehimi Yusof|UMNO|8090
1314|2008|P33|N2|Mohd Md Amin|PKR|4758
1315|2008|P33|N3|Datuk Seri Idris Jusoh|UMNO|7912
1316|2008|P33|N3|Muhammad Hassan Salleh|PAS|4866
1317|2008|P33|N4|Nawi Mohamad|UMNO|6740
1318|2008|P33|N4|Mohd Zain Hassan|PAS|4287
1319|2008|P34|N5|Ramlan Ali|UMNO|6364
1320|2008|P34|N5|Dr Azman Ibrahim|PAS|5560
1321|2008|P34|N6|Abd. Halim Jusoh|UMNO|8652
1322|2008|P34|N6|Wan Rahim Wan Hamzah|PKR|5013
1323|2008|P34|N7|Asha'ari Idris|UMNO|6682
1324|2008|P34|N7|Tengku Ahmad Tengku Hussain|PAS|4131
1325|2008|P34|N8|Khazan Che Mat|UMNO|5590
1326|2008|P34|N8|Samshudin Abdul Wahab|PAS|4104
1327|2008|P35|N9|Muhammad Ramli Nuh|UMNO|8455
1328|2008|P35|N9|Abu Bakar Abdullah|PAS|8025
1329|2008|P35|N10|Datuk Abdul Rahin Mohamed Said|UMNO|7279
1330|2008|P35|N10|Ridzuan Hashim|PAS|6817
1331|2008|P35|N11|Ahmad Razif Abd. Rahman|UMNO|6440
1332|2008|P35|N11|Muzafeq Affyulzaifuzan Mamat @ Muhammad|PKR|4010
1333|2008|P35|N12|Tuan Arif Sahibu Fadilah Tuan Ahmad|UMNO|5147
1334|2008|P35|N12|Dr Alias Razak|PAS|5483
1335|2008|P36|N13|Othman Awang|UMNO|7452
1336|2008|P36|N13|Mohd Abdul Wahid Endut|PAS|9645
1337|2008|P36|N14|Toh Chin Yaw|MCA|7831
1338|2008|P36|N14|Abdul Manaf Che Mat|PKR|6689
1339|2008|P36|N15|Datuk Wan Hisham Wan Salleh|UMNO|6692
1340|2008|P36|N15|Datuk Tengku Hassan Tengku Omar|PAS|6723
1341|2008|P36|N16|Senator Nordiana Shafie|UMNO|9511
1342|2008|P36|N16|Dr Syed Azman Syed Ahmad Nawawi|PAS|10672
1343|2008|P37|N17|Alias Abdullah|UMNO|8735
1344|2008|P37|N17|Datuk Mustafa Ali|PAS|7936
1345|2008|P37|N18|Zaidi Muda|UMNO|7209
1346|2008|P37|N18|Mohd Nor Hamzah|PAS|7324
1347|2008|P37|N19|Razali Idris|UMNO|6693
1348|2008|P37|N19|Datuk Seri Abdul Hadi Awang|PAS|9379
1349|2008|P37|N20|Yahya Khatib Mohamad|UMNO|8900
1350|2008|P37|N20|Mohd Deraman|PAS|7970
1351|2008|P38|N21|Rozi Mamat|UMNO|8619
1352|2008|P38|N21|Engku Abu Bakar Engku Mohd|PKR|2726
1353|2008|P38|N22|Wan Sagar Wan Embong|UMNO|4917
1354|2008|P38|N22|Datuk Harun Taib|PAS|5323
1355|2008|P38|N23|Mohd. Zawawi Ismail|UMNO|6444
1356|2008|P38|N23|Muhyiddin Abdul Rashid|PAS|4852
1357|2008|P38|N24|Datuk Rosol Wahid|UMNO|8530
1358|2008|P38|N24|Mohd Razki Alias|PAS|3803
1359|2008|P39|N25|Datuk Din Adam|UMNO|6037
1360|2008|P39|N25|Nordin Othman|PAS|3545
1361|2008|P39|N26|Za'abar Mohamed Adib|UMNO|7372
1362|2008|P39|N26|Azman Shapawi Abdul Rani|PAS|6582
1363|2008|P39|N27|Mohd. Rosli Harun|UMNO|6000
1364|2008|P39|N27|Wan Hassan Mohd Ramli|PAS|7000
1365|2008|P39|N28|Zakaria @ Ariffin Abdullah|UMNO|8806
1366|2008|P39|N28|Satiful Bahari Mamat|PAS|8462
1367|2008|P40|N29|Rosli Othman|UMNO|7475
1368|2008|P40|N29|Mohamad Mahadi Nawi|PAS|5357
1369|2008|P40|N30|Datuk Ahmad Said|UMNO|8169
1370|2008|P40|N30|Hazli Jusoh|PAS|5012
1371|2008|P40|N31|Datuk Mohamad Awang Tera|UMNO|9541
1372|2008|P40|N31|Hanafiah Mat|PAS|8772
1373|2008|P40|N32|Wan Abdul Hakim Wan Mokhtar|UMNO|10771
1374|2008|P40|N32|Ismail Harun|PAS|6950
1375|2008|P41|N1|Datuk Azhar Ibrahim|UMNO|6685
1376|2008|P41|N1|Tapiudin Hamzah|PAS|5454
1377|2008|P41|N2|Zabariah Abdul Wahab|UMNO|6794
1378|2008|P41|N2|Noorsiah Md Arshad|PKR|4142
1379|2008|P41|N3|Datuk Roslan Saidin|UMNO|7848
1380|2008|P41|N3|Mohd Hashim|PKR|4613
1381|2008|P42|N4|Shahbudin Yahya|UMNO|7295
1382|2008|P42|N4|Arshad Md Salleh|PAS|5310
1383|2008|P42|N5|Datuk Jasmin Mohamed|UMNO|6421
1384|2008|P42|N5|Mohd Salleh Man|PAS|5886
1385|2008|P42|N6|Datuk Jahara Hamid|UMNO|6478
1386|2008|P42|N6|Norhayati Jaafar|PKR|5008
1387|2008|P43|N7|Tay Lay Cheng|MCA|3824
1388|2008|P43|N7|Phee Boon Poh|DAP|13025
1389|2008|P43|N8|Ooi Chuan Aik|MCA|5226
1390|2008|P43|N8|Lim Hock Seng|DAP|11099
1391|2008|P43|N9|PK Subbaiyah|MIC|4669
1392|2008|P43|N9|Tanasekharan a/l Audherapady|DAP|7601
