id,year,parl_code,state_code,won_party_code,won_remarks,total,total_electionday,spoilt,unreturned_ballot,race_malay,race_indian,race_chinese,race_others,race_iban,race_orgulu,race_bidayuh,race_malanau,race_muslimbumiputera,race_nonmuslimbumiputera,pooling_district,analysis
1008,2008,P159,N43,MIC,,34695,26374,590,46,54,15,31,0,0,0,0,0,0,0,"Permas, Permas Jaya, Senibong, Megah Putri, Kampong Telok Jawa, Rinting, Bandar Masai Utara, Bandar Masai Tengah, Bandar Masai Selatan, Taman Mawar, Pasir Gudang, Pelabuhan Pasir Gudang, Taman Air Biru,",
1009,2008,P160,N44,UMNO,,47062,33020,711,3,61,5,34,0,0,0,0,0,0,0,"Bandar Baru Uda, Perumahan Uda, Jalan Datin Halimah, Kampong Ungku Mohsin, Kampong Melayu Majedee I, Kampong Melayu Majedee Ii, Stulang Baru, Sepakat, Taman Baru, Rumah Pangsa Larkin, Larkin Jaya, Larkin, Taman Majedee, Taman Kebun Teh, Taman Melodies, Taman Abad, Abad Jaya,",
1010,2008,P160,N45,MCA,,42663,29898,770,565,40,4,55,1,0,0,0,0,0,0,"Majedee Bahru, Desa Jaya Majidi, Setanggi, Sentosa, Sri Tebrau, Bakar Batu, Pelangi, Taman Maju Jaya, Kampong Wadi Hana, Bukit Senyum, Sri Pelangi, Stulang, Taman Sri Setia, Lumba Kuda, Bukit Chagar,",
1011,2008,P161,N46,MCA,,46664,32763,610,121,49,10,41,0,0,0,0,0,0,0,"Selesa Jaya, Perling, Sri Jaya, Kampong Pasir, Pengkalan Rinting, Skudai Kiri, Sungai Danga, Taman Sutera, Bukit Serene, Ulu Ayer Molek, Kebun Teh, Tarom, Nong Chik, Tambatan, Gertak Merah, Kampong Bahru, Yahya Awal, Ngee Heng, Ayer Molek, Kampong Pahang, Bandar,",
1012,2008,P161,N47,UMNO,,32958,24102,439,55,55,8,37,0,0,0,0,0,0,0,"Kempas, Permatang, Lembah Kempas, Jalan Tampoi, Denai, Taman Siantan, Taman Johor, Taman Cempaka, Taman Dahlia, Taman Kobena, Desa Rahmat, Pekan Tampoi,",
1013,2008,P162,N48,DAP,,44459,34029,590,45,22,12,66,0,0,0,0,0,0,0,"Skudai Utara, Sri Skudai, Bandar Skudai Barat, Bandar Skudai Tengah, Bandar Skudai Timor, Skudai Baru, Taman Ungku Tun Aminah Utara, Taman Ungku Tun Aminah Tengah, Taman Ungku Tun Aminah Selatan, Taman Damai Jaya,",
1014,2008,P162,N49,UMNO,,34217,26699,750,47,49,12,39,0,0,0,0,0,0,0,"Ulu Choh, Bandar Ulu Choh, Pulai, Kangkar Pulai, Taman Universiti Barat, Sri Pulai, Taman Universiti Timor, Lima Kedai, Gelang Patah Utara, Kampong Pulai, Sungai Melayu, Tebing Runtoh, Kampong Pendas, Gelang Patah Selatan, Tiram Duku, Tanjong Kupang, Kampong Pok Besar, Tanjong Adang,",
1015,2008,P163,N50,UMNO,,14863,12116,479,59,55,11,34,0,0,0,0,0,0,0,"Murni Jaya, Bukit Permai, Inas, Sedenak Utara, Sedenak Selatan, Ladang Fraser, Pekan Sengkang, Felda Taib Andak, Ladang Swee Lam, Ladang Kelan, Bandar Kulai Utara, Kampong Pertanian,",
1016,2008,P163,N51,GERAKAN,,19556,15810,524,17,31,6,63,0,0,0,0,0,0,0,"Bukit Batu, Ayer Manis, Felda Bukit Batu, Ayer Bemban, Midland Kulai Young, Kelapa Sawit, Pekan Kelapa Sawit Barat, Pekan Kelapa Sawit Tengah, Pekan Kelapa Sawit Timor, Kota Kulai, Kampong Sri Paya,",
1017,2008,P163,N52,DAP,,32939,25800,577,29,22,10,68,0,0,0,0,0,0,0,"Bandar Kulai Barat, Bandar Kulai Tengah, Bandar Kulai Timor, Kulai, Ladang Kulai Besar, Saleng, Taman Aman, Bandar Senai Utara, Bandar Senai Tengah, Bandar Senai Selatan, Senai Baru, Seelong,",
1018,2008,P164,N53,UMNO,,18646,14376,457,27,79,0,21,0,0,0,0,0,0,0,"Lubok Sipat, Permatang Sepam, Parit Betak, Permatang Duku, Parit Mansor, Parit Ismail, Sri Jawa, Parit Satu, Kampong Parit Kahar, Parit Keroma, Sanglang, Simpang Jawa, Benut, Bandar Benut Utara, Bandar Benut Selatan, Parit Abdul Rahman, Tampok,",
1019,2008,P164,N54,MCA,,24618,18460,469,0,60,1,38,0,0,0,0,0,0,0,"Ayer Baloi, Bandar Ayer Baloi Selatan, Bandar Ayer Baloi Utara, Parit Panjang, Kampong Parit Haji Karim, Parit Sikom, Kampong Jawa, Pulai Sebatang, Api-api, Sungai Trus, Pontian Besar Kiri, Parit Semerah, Pegawai, Jalan Tio Kang Sui, Bandar Luar, Jalan Taib, Pantai Timor, Pantai Selatan, Bakek, Kampong Dalam, Parit Kudus, Tanjong Ayer Hitam,",
1020,2008,P165,N55,MCA,,28012,21746,476,0,38,1,61,0,0,0,0,0,0,0,"Ladang South Malaya, Melayu Raya, Kampong Lubok Sawah, Parit Mesjid, Parit Mesjid Darat, Jalan Rimba Terjun, Kampong Duku, Tenggayon, Pengkalan Raja Pontian, Bandar Pekan Nenas Barat, Bandar Pekan Nenas Timor, Bandar Pekan Nenas Tengah, Bandar Pekan Nenas Selatan,",
1021,2008,P165,N56,UMNO,,17689,13605,450,0,70,1,30,0,0,0,0,0,0,0,"Kampong Rimba Terjun, Parit Hj Ismail, Rambah, Parit Rambai, Ladang Sungai Burong, Peradin, Telok Kerang, Penerok, Sungai Boh, Bandar Permas Kechil, Permas Kechil, Sungai Durian, Serkat,",
1022,2008,P167,N1,UMNO,,8187,5109,232,8,0,0,0,0,0,0,0,0,63,37,"Limbuak, Kapitangan, Sabur, Karakit, Mengkubau, Malawali, Tanjong Piring, Mangkapon, Kanibongan, Pantai,",
1023,2008,P167,N2,LDP,,19500,13234,567,77,0,0,29,0,0,0,0,0,47,23,"Tiga Papan, Suangpai, Pengaraban, Tanjong Kapor, Pakka, Bangau, Tamalang, Dampirit, Kudat Bandar, Milau,",
1024,2008,P167,N3,UMNO,,11956,8213,277,15,0,0,1,0,0,0,0,0,58,41,"Telaga, Kalumpang, Salimpodon, Pitas, Kebatasan, Penapak,",
1025,2008,P168,N4,PBS,,15400,10879,254,14,0,0,2,0,0,0,0,0,17,81,"Sikuati, Dualog, Pinawantai, Tambuluran, Indarason, Matunggong, Nangka, Tigaman, Bintasan, Mengaris, Tegaroh,",
1026,2008,P168,N5,PBS,,16538,11675,364,360,0,0,4,0,0,0,0,0,36,59,"Ranau, Bongon, Ongkilan, Taritipan, Tingkalunan, Talantang, Ulu Bengkoka, Gana, Simpangan, Malangkap, Marak Parak,",
1027,2008,P169,N6,UMNO,,14291,11167,324,2,0,0,1,0,0,0,0,0,66,33,"Dudar, Rampayan, Timbang, Kagurahan, Taun Gusi, Tamau, Merbau, Tempasuk, Rosok,",
1028,2008,P169,N7,PBS,,12964,10288,268,0,0,0,1,0,0,0,0,0,14,86,"Kelawat, Kinasaraban, Tamu Darat, Piasau, Tangkurus, Lasau, Sayap, Taginambur, Narinang, Kebayau, Kiau,",
1029,2008,P169,N8,UMNO,,15816,12263,336,22,0,0,5,0,0,0,0,0,90,6,"Pulau Mantanani, Ambong, Kulambai, Peladok, Timbang Dayang, Labuan, Sambirai, Pangkalan Abai, Pompod, Kota Belud, Perasaan,",
1030,2008,P170,N9,PBS,,14912,10785,204,0,0,0,16,0,0,0,0,0,23,61,"Tenghilan, Rani, Rungus, Rengalis, Topokon, Sawah, Tuaran Bandar, Marabahai, Tamparuli, Mengkaladoi,",
1031,2008,P170,N10,UMNO,,16076,12770,304,0,0,0,3,0,0,0,0,0,82,15,"Penimbawan, Serusup, Kindu, Indai, Batangan, Tambalang, Mengkabong, Berungis, Gayang, Nongkoulud, Telipok,",
1032,2008,P170,N11,PBS,,9773,6968,132,0,0,0,3,0,0,0,0,0,11,86,"Kilang Bata, Telibong, Rangalau, Kiulu, Malangang, Togop, Kelawat, Bongol, Simpangan, Taginambur, Pukak, Mantob, Pahu, Tiong Simpodon, Poring,",
1033,2008,P171,N12,UMNO,,19951,13416,399,207,0,0,10,1,0,0,0,0,78,12,"Karambunai, Gudon, Inanam Laut, Likas Baru, Likas Timor,",
1034,2008,P171,N13,PBS,,19300,13626,274,20,0,0,34,0,0,0,0,0,19,46,"Telipok Laut, Telipok Darat, Tobobon, Kokol, Menggatal, Pulutan, Inanam Darat, Poring-poring, Kolam Ayer, Cenderakasih,",
1035,2008,P172,N14,SAPP,,15178,9519,111,6,0,0,73,1,0,0,0,0,17,10,"Bandar Utara, Bandar Selatan, Likas Barat, Likas, Likas Tengah, Likas Selatan,",
1036,2008,P172,N15,PBS,,10775,6832,110,58,0,0,84,1,0,0,0,0,9,7,"Kg Ayer, Kg Ayer Utara, Kg Ayer Selatan, Istana Baru, Istana Lama, Sanny Garden,",
1037,2008,P172,N16,SAPP,,17761,11668,95,43,0,0,80,1,0,0,0,0,9,10,"Rumah Sakit, Luyang, Foh Sang, Jindo, Bukit Padang,",
1038,2008,P173,N17,PBS,,19993,12437,225,14,0,0,36,1,0,0,0,0,52,11,"Pulau Gaya, Sembulan Utara, Sembulan Selatan, Tanjong Aru Timor, Tanjong Aru Barat, Lapangan Terbang, Muhibbah, Pasir Putih,",
1039,2008,P173,N18,UMNO,,14942,10859,332,695,0,0,8,1,0,0,0,0,77,15,"Petagas, Sailan, Putatan, Papason, Lok Kawi,",
1040,2008,P174,N19,MCA,,20723,14356,200,236,0,0,47,1,0,0,0,0,17,35,"Kapayan Barat, Kapayan, Kapayan Timor, Lido, Kobusak, Nosob, Donggongon,",
1041,2008,P174,N20,UPKO,,15098,11195,119,31,0,0,47,1,0,0,0,0,4,83,"Buit, Guunsing, Penampang Utara, Nambazan, Kurai, Limbanak, Terian, Moyog, Inobong,",
1042,2008,P175,N21,UMNO,,15591,12008,262,163,0,0,10,0,0,0,0,0,63,27,"Pangalat, Dambai, Kawang, Kinarut, Langkuas, Labak, Kaiduan, Gana, Obai,",
1043,2008,P175,N22,UMNO,,16688,12850,278,279,0,0,13,0,0,0,0,0,63,24,"Buang Sayang, Kuala, Kelanahan, Surati, Bandar Papar, Benoni, Limbahau, Biau,",
1044,2008,P176,N23,UMNO,,12389,9711,218,5,0,0,7,0,0,0,0,0,68,25,"Batu Enam, Kabang, Gadong, Bongawan, Kimanis Mandahan, Kimanis Estate, Simpangan, Kuala Pus, Bongawan Estate,",
1045,2008,P176,N24,UMNO,,9850,7656,168,7,0,0,6,0,0,0,0,0,5,25,"Binsulok, Pimping, Brunei, Bandau, Membakut, Lumat, Mawao, Sinuka, Dindong,",
1046,2008,P177,N25,UMNO,,13885,9983,361,7,0,0,16,0,0,0,0,0,70,14,"Kota Klias, Malabau, Kabulu, Takuli, Limbawang, Klias Baru, Bandar Beaufort, Bingkul, Jimpangah, Halogilat,",
1047,2008,P177,N26,UPKO,,12903,9784,306,14,0,0,7,0,0,0,0,0,54,39,"Tenambak, Temporong, Sitombok, Palu-palu, Bundu, Melampai, Mansud, Karukan, Kilugus, Tanjong Aru, Malikai, Menumbok,",
1048,2008,P178,N27,UMNO,,11317,8505,276,5,0,0,4,0,0,0,0,0,92,6,"Kabajang, Gadong, Lupak, Padas Valley, Beaufort Selatan, Lumadan, Bukau, Suasa, Padas Damit, Bankalalak, Weston, Lubok, Lingkungan,",
1049,2008,P178,N28,UMNO,,12828,9560,185,11,0,0,6,1,0,0,0,0,72,21,"Banting, Sindumin, Marintaman, Bandar Sipitang, Mesapol, Usuk, Ulu Sipitang, Pantai, Melamam, Mendolong, Kelangsat, Bole, Meligan, Long Pasia,",
1050,2008,P179,N29,PBS,,9639,6780,212,0,0,0,1,0,0,0,0,0,27,73,"Bundu Tuhan, Kundasang, Pinausok, Peranchangan, Pinawantai, Timbua, Nawanon, Ulu Sugut, Mangkapoh, Karagasan, Kaingaran, Kilanas, Langsat,",
1051,2008,P179,N30,UMNO,,11087,8033,116,23,0,0,7,0,0,0,0,0,59,37,"Paka, Ranau Bandar, Tambiau, Tagudon, Karanaan, Tungou, Randagong,",
1052,2008,P179,N31,UMNO,,10084,7374,164,8,0,0,1,0,0,0,0,0,31,67,"Lohan, Bongkud, Kilimu, Libang, Kituntul, Nalapak, Suminimpod, Longut, Paus, Paginatan,",
1053,2008,P180,N32,PBS,,11245,8694,116,0,0,0,2,0,0,0,0,0,8,90,"Kirokot, Patau, Kinabaan, Sensuron, Timbou, Toboh, Kaingaran, Tambunan Bandar, Lubong, Nambayan, Kuala Monsok,",
1054,2008,P180,N33,UPKO,,13339,9455,155,0,0,0,14,0,0,0,0,0,26,60,"Ranggom, Apin-apin, Marampong, Bunga Raya, Kukuangoh, Tuntumulod, Bingkor, Baginda, Tuarid Taud, Keningau Station, Keningau Bandar,",
1055,2008,P180,N34,UMNO,,10994,7811,143,0,0,0,18,0,0,0,0,0,36,46,"Luagan, Liawan, Patikang Laut, Sinagang, Meninipir, Bayangan, Mesjid, Limbawan,",
1056,2008,P181,N35,PBS,,10276,7259,176,0,0,0,27,0,0,0,0,0,27,46,"Pamilaan, Melalap, Lagud, Kalang, Tenom Utara, Tenom Selatan, Entabuan Saga, Mandalom,",
1057,2008,P181,N36,UMNO,,10598,8442,226,0,0,0,8,0,0,0,0,0,23,68,"Chinta Mata, Sapong, Mansasoh, Enubai, Paal, Baru Jumpa, Kemabong, Tomani, Rundum,",
1058,2008,P182,N37,PBRS,,12564,9250,63,0,0,0,2,0,0,0,0,0,14,84,"Sinulihan, Mansiat, Tulid, Sungoi, Marapok, Mengatang, Pangkalan, Malima, Sook, Barasanon, Ansip, Mambulu, Karamatoi, Dalit,",
1059,2008,P182,N38,UPKO,,7148,4891,54,0,0,0,1,0,0,0,0,0,9,90,"Nabawan, Pandewan, Ponontomon, Saliu, Sabanait, Sepulot, Tataluan, Saliku, Logongon, Pensiangan Bandar, Tagol, Sibangali,",
1060,2008,P183,N39,UMNO,,7784,4503,237,8,0,0,1,0,0,0,0,0,61,38,"Jambongan Utara, Golong, Paitan Barat, Terusan Sugut, Alungai, Lingkabau Utara, Lingkabau Selatan, Sungei-sungei, Pamol, Botitian,",
1061,2008,P183,N40,UMNO,,11397,7855,161,29,0,0,2,0,0,0,0,0,61,37,"Kaniogan, Tetabuan, Kolapis, Klagan, Sapi, Ulu Sapi, Lidong, Nangoh, Ulu Labuk, Ensuan, Wonod, Telupid, Tongkungan,",
1062,2008,P184,N41,UMNO,,0,0,0,0,0,0,24,0,0,0,0,0,68,8,"Semawang, Dandulit, Gum-gum, Sandala, Jalan Labuk, Sungai Dusun,",
1063,2008,P184,N42,UMNO,,21442,14494,425,0,0,0,23,0,0,0,0,0,74,3,"Sungei Manila Selatan, Sungei Manila Utara, Sibuga, Sungei Kayu, Airport, Nunuyan,",
1064,2008,P185,N43,UMNO,,11308,6876,281,0,0,0,17,0,0,0,0,0,81,2,"Jalan Sibuga, Kampong Gas, North Bay, Tronglit, Sekong,",
1065,2008,P185,N44,LDP,,14696,9513,271,355,0,0,53,1,0,0,0,0,44,2,"Cecily, Tanah Merah, Jalan Leila, Kg Gelam, Karamunting,",
1066,2008,P186,N45,SAPP,,18363,10865,338,98,0,0,60,1,0,0,0,0,34,6,"Taman Indah Jaya, Beatrice, Batu 1 Jalan Utara, Batu 2 Jalan Utara, Trig Hill,",
1067,2008,P186,N46,SAPP,,14484,9183,273,0,0,0,61,0,0,0,0,0,36,3,"Happy Valley, Sandakan Pekan, Cathay, Pasar, Sim-sim, Pulau Berhala,",
1068,2008,P187,N47,UPKO,,11389,7668,300,18,0,0,1,0,0,0,0,0,89,9,"Mananam, Sogo-sogo, Entilibon, Karamuak, Buang Sayang, Bukit Garam, Lamag, Balat, Kuamut, Tongod, Penangah, Masaum, Inarad,",
1069,2008,P187,N48,UMNO,,8165,5139,324,2,0,0,1,0,0,0,0,0,96,2,"Tanjong Aru, Mumiang, Lubukan, Suan Lamba, Batu Puteh, Paris, Bilit, Sukau, Abai, Kretam, Tundun Bohangin, Litang,",
1070,2008,P188,N49,UMNO,,12246,7713,271,4,0,0,13,1,0,0,0,0,70,17,"Belacha, Dam Road, North Road, Tengah Nipah, Segangan, Silabukan, Ulu Tungku, Tungku, Felda Sahabat, Tambisan, Tanjong Labian,",
1071,2008,P188,N50,UMNO,,21548,13557,428,119,0,0,20,1,0,0,0,0,69,11,"Ulu Segama, Sapagaya, Segama, Tabanac, Sakar, Lahad Datu Bandar,",
1072,2008,P188,N51,UMNO,,9694,6283,225,7,0,0,5,1,0,0,0,0,84,10,"Mostyn, Madai, Kampong Kunak, Giram,",
1073,2008,P189,N52,UMNO,,11291,7540,389,186,0,0,0,0,0,0,0,0,96,4,"Pulau, Bum-bum Utara, Sisipan, Bum-bum Selatan, Sulabayan, Dinawan,",
1074,2008,P189,N53,UMNO,,12198,7753,366,25,0,0,6,0,0,0,0,0,93,2,"Semporna Bandar, Tampi-tampi, Kabongan, Pegagau, Tagasan, Mantartip,",
1075,2008,P189,N54,UMNO,,0,0,0,0,0,0,1,0,0,0,0,0,90,9,"Semporna Darat, Sungei Tohok, Bugaya, Tanjong Kapor, Bubul, Kampong Ayer,",
1076,2008,P190,N55,UMNO,,10248,6779,188,8,0,0,9,1,0,0,0,0,81,9,"Kinabutan, Andrassy, Balung,",
1077,2008,P190,N56,UMNO,,12006,7486,193,6,0,0,24,1,0,0,0,0,72,3,"Tawau Lama, Tinagat, Apas, Wakuba,",
1078,2008,P190,N57,DAP,,20306,12807,146,25,0,0,74,0,0,0,0,0,23,3,"Kuhara, Sin On, Tanjong, Bandar,",
1079,2008,P191,N58,SAPP,,13931,8777,67,0,0,0,24,2,0,0,0,0,67,8,"Brumas, Merotai Besar, Muhibbah Raya, Borneo Abaca Table, Ayer Panas, Pasir Puteh,",
1080,2008,P191,N59,UMNO,,12577,7690,92,0,0,0,4,2,0,0,0,0,88,6,"Luasong, Kalabakan, Umas-umas, Borneo Abaca Tiger, Tanjong Batu,",
1081,2008,P191,N60,UMNO,,9510,6277,110,184,0,0,9,1,0,0,0,0,81,9,"Sarudung Laut, Sebatik, Tamang, Bergosong, Padang Terbang,",
1082,2008,P192,N1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pueh, Sematan, Perigi, Sekambal, Seling, Stunggang, Lundu, Sebiris, Jangkar, Temelan, ",
1083,2008,P192,N2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stungkor, Opar, Singgai, Adis, Buso, Tondong, Grogo, Bau, Krian, Jagoi, ",
1084,2008,P193,N3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sampadi, Sibu Laut, Santubong, Astana, Bintawa, Rampangi, ",
1085,2008,P193,N4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geobilt, Tanjong Embang, Sejingkat, Tanjong Bako, Tabuan, Bako, ",
1086,2008,P193,N5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bako, Tabuan, Tanjong Bako, Sejingkat, Tanjong Embang, Geobilt",
1087,2008,P194,N6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sinjan, Gita, Segedup, Tupong, Sungai Tengah, Matang, Rahmat",
1088,2008,P194,N7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Samariang, Lintang, Kandis, Semerah Padi, Sukma, Sri Wangi, Kampong Tunku, ",
1089,2008,P194,N8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Masjid, Nanas, Reservoir, Maderasah, Satok, Datus",
1090,2008,P195,N9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Market, Abell, Padungan, Bazaar, Ellis, Kinyang, Bukit Tuan, Sekama, Deshon",
1091,2008,P195,N10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foochow, Pending, Kenyalang",
1092,2008,P196,N11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batu Lintang, Maong, Pisang, Stampin",
1093,2008,P196,N12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1094,2008,P196,N13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batu Tujoh, Arang, Haji Baki, Stapok, Kawah, Kitang",
1095,2008,P197,N14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asajaya, Moyan, Sambir, Batu Blat, Beliong",
1096,2008,P197,N15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quop, Merdang, Stakan, Empila, Tuang, Pengkalan Kuap, Sidanu, Ladang Samarahan, Semaranrn",
1097,2008,P198,N16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Siniawan, Braang, Siburan, Semadang, Krokong, Serumbu, Kranji, Duras",
1098,2008,P198,N17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batu Gong, Tapah, Tijirak, Ampungan, Baki, Tarat, Panchor, Senah, Depan, Simpuk",
1099,2008,P199,N18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sedihan, Mengarat, Amo, Tebedu, Lanchang, Bentang",
1100,2008,P199,N19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antayan, Kedup, Isu, Balai Ringin, Mongkos, Sibauh, Serian, Selabi, Triboh",
1101,2008,P200,N20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sungai Apin, Rangkang, Pendam, Jemukan, Sepayor",
1102,2008,P200,N21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gedong, Sateman, Kepayang, Pangkor, Temiang, Simunjan",
1103,2008,P201,N22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sebangan, Lingga, Senayang, Sebuyau, Entangor, Meludam",
1104,2008,P201,N23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1105,2008,P201,N24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pusa, Undai, Beladin, Manggut",
1106,2008,P202,N25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1107,2008,P202,N26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Banting, Melugu, Kara, Klauh, Pantu, Ubah, Kedumpai",
1108,2008,P202,N27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"\""Sabu, Ladong, Bayai, Bukit Balau, Seduku, Stumbin, Undup, Sengat, Munggu Sabun, Lamanak Seberang, rnLamanak, Simanggang\""",
1109,2008,P203,N28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skrang, Engkilili, Kasenduh, Semanju, Entalau, Enteban",
1110,2008,P203,N29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delok, Engkari, Kesit, Sekarok, Lubok Antu, Sebangki",
1111,2008,P204,N30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sejerut, Spaoh, Debak, Tui, Rimbas",
1112,2008,P204,N31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kubal, Betong, Paku, Lidong, Brutan, Padeh, Spak",
1113,2008,P204,N32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1114,2008,P205,N33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kabong, Kaba, Perpat, Saratok, Pelunga, Roban, Nyabor",
1115,2008,P205,N34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brayang, Gerenjang, Mudong, Kabo, Melupa, Tengalat, Awik, Diso, Batu Anam",
1116,2008,P206,N35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1117,2008,P206,N36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1118,2008,P207,N37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1119,2008,P207,N38,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1120,2008,P208,N39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paoh, Merudu, Sarikei, Repok, Pantak, Bulat, Nyelong, Selidap, Peninjau",
1121,2008,P208,N40,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bunut, Kemantan, Meradong, Bintangor, Bandar, Kelupu, Kertong, Tulai, Narasit, Rejang, Lemayong, Mador",
1122,2008,P209,N41,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dayu, Wuak, Lamujan, Babai, Sungai Rusa, Bayong",
1123,2008,P209,N42,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beketan, Balut, Entabai, Engkamup, Meluan, Rayah, Julau",
1124,2008,P210,N43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pidai, Bawan, Mapai, Sengayan, Bat, Kajah",
1125,2008,P210,N44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Latong, Lukut, Bukong, Poi, Peranan, Majau, Kanowit",
1126,2008,P211,N45,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uk Daik, Lembangan, Kapor Lima, Keladi, Tong Sang, Tiong Hua",
1127,2008,P211,N46,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pak, Sibu Jaya, Assan, Naman, Menyan, Aik Dee, Lanang, Salim, Dudong",
1128,2008,P212,N47,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"\""Rassau, Upper Island, Lower Island, Engkilo, Lan, Ensurai, Dassan, Selalo, Ma'aw, Kunyit, Bawang Assan, rnPenasu\""",
1129,2008,P212,N48,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rajang Park, Bandong, Hin Yu, Sungai Merah, Pelawan, Hua Kiew",
1130,2008,P212,N49,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Race Course, Tanggi, Seduan, Teku, Ilir Nangka, Datu Nyabor",
1131,2008,P213,N50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bekumah, Bakong, Baoh, Kut, Dalat, Tanam, Penat",
1132,2008,P213,N51,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Litong, Kenyana, Penakop, Balingian, Tillian, Mukah, Petanak",
1133,2008,P214,N52,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Siong, Lemai, Selangau, Sekuau, Tamin",
1134,2008,P214,N53,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anap, Kakus, Tatau-buan, Arip, Bawan",
1135,2008,P215,N54,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entangai, Ibau, Menuan, Kapit, Surogan, Merit",
1136,2008,P215,N55,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tekalit, Manap, Bangkit, Tapang, Katibas, Song, Temelat",
1137,2008,P216,N56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mujong, Gaat, Sut, Baleh, Melinau, Merirai",
1138,2008,P216,N57,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ajau, Ba, Long Murum, Asap",
1139,2008,P217,N58,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hulu Suai, Sebauh, Sungai Sebauh, Labang, Tubau, Pandan, Sebungan, Sekaloh",
1140,2008,P217,N59,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sibiew Similajau, Li Hua, Suai, Kidurong, Tanjong Batu, Bukit Orang, Bintulu Town",
1141,2008,P217,N60,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hulu Suai, Sebauh, Sungai Sebauh, Labang, Tubau, Pandan, Sebungan, Sekaloh",
1142,2008,P218,N61,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1143,2008,P218,N62,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batu Niah, Lambir, Bakam, Satap, Peninjau, Hulu Sibuti, Bakas, Bekanu, Bungai, Tiris, Kelulit, Saeh, Niah",
